都道府県名,年,国籍,年間訪問者数,第1四半期,第2四半期,第3四半期,第4四半期
宮城県,2018,英国,6484,904,1119,1054,3407
宮城県,2018,フランス,4458,295,1820,628,1715
宮城県,2018,ドイツ,7229,2681,1954,1283,1311
宮城県,2018,スペイン,0,0,0,0,0
宮城県,2018,イタリア,1103,665,438,0,0
宮城県,2018,ロシア,1876,706,0,678,492
宮城県,2018,カナダ,5211,1217,931,2392,671
宮城県,2018,米国,15631,3105,3789,5884,2853
宮城県,2018,オーストラリア,7704,574,944,1902,4284
宮城県,2019,韓国,17746,5678,5294,4183,2591
宮城県,2019,中国,31023,7415,6872,9087,7649
宮城県,2019,台湾,153469,32520,32065,36819,52065
宮城県,2019,香港,17600,4358,4369,3508,5365
宮城県,2019,ベトナム,2758,0,405,2142,211
宮城県,2019,タイ,14975,2730,5280,637,6328
宮城県,2019,シンガポール,3637,1300,243,0,2094
宮城県,2019,マレーシア,1159,196,540,176,247
宮城県,2019,フィリピン,1483,0,675,808,0
宮城県,2019,インドネシア,3009,97,1306,1015,591
宮城県,2019,インド,753,598,155,0,0
宮城県,2019,英国,3641,339,1285,968,1049
宮城県,2019,フランス,3821,0,1669,1390,762
宮城県,2019,ドイツ,3079,163,1168,950,798
宮城県,2019,スペイン,1220,0,926,134,160
宮城県,2019,イタリア,1206,299,332,266,309
宮城県,2019,ロシア,752,0,414,0,338
宮城県,2019,カナダ,2233,0,894,1176,163
宮城県,2019,米国,18389,3835,7422,3839,3293
宮城県,2019,オーストラリア,8212,2004,1712,1674,2822
秋田県,2012,韓国,1744,719,0,331,694
秋田県,2012,中国,7796,325,3738,1764,1969
秋田県,2012,台湾,8951,687,598,1525,6141
秋田県,2012,香港,234,234,0,0,0
秋田県,2012,タイ,228,0,0,0,228
秋田県,2012,シンガポール,281,0,0,0,281
秋田県,2012,マレーシア,0,0,0,0,0
秋田県,2012,インド,0,0,0,0,0
秋田県,2012,英国,1203,205,407,207,384
秋田県,2012,フランス,1090,324,540,226,0
秋田県,2012,ドイツ,1430,132,142,216,940
秋田県,2012,ロシア,145,145,0,0,0
秋田県,2012,カナダ,647,0,212,256,179
秋田県,2012,米国,1966,0,1390,576,0
秋田県,2012,オーストラリア,583,0,583,0,0
秋田県,2013,韓国,2862,376,415,1495,576
秋田県,2013,中国,4707,534,753,2691,729
秋田県,2013,台湾,9954,333,4607,1403,3611
秋田県,2013,香港,791,331,0,0,460
秋田県,2013,タイ,607,330,0,277,0
秋田県,2013,シンガポール,225,225,0,0,0
秋田県,2013,マレーシア,929,0,0,0,929
秋田県,2013,インド,0,0,0,0,0
秋田県,2013,英国,481,0,0,234,247
秋田県,2013,フランス,275,0,0,275,0
秋田県,2013,ドイツ,189,189,0,0,0
秋田県,2013,ロシア,841,107,155,128,451
秋田県,2013,カナダ,627,0,0,627,0
秋田県,2013,米国,3473,0,1434,756,1283
秋田県,2013,オーストラリア,1358,0,746,0,612
秋田県,2014,韓国,930,0,0,930,0
秋田県,2014,中国,1999,284,919,441,355
秋田県,2014,台湾,15585,1752,3785,2719,7329
秋田県,2014,香港,4385,0,1985,0,2400
秋田県,2014,ベトナム,621,0,0,0,621
秋田県,2014,タイ,0,0,0,0,0
秋田県,2014,シンガポール,611,306,0,305,0
秋田県,2014,マレーシア,0,0,0,0,0
秋田県,2014,フィリピン,0,0,0,0,0
秋田県,2014,インドネシア,1525,0,0,195,1330
秋田県,2014,インド,0,0,0,0,0
秋田県,2014,英国,1181,0,300,572,309
秋田県,2014,フランス,1462,0,719,743,0
秋田県,2014,ドイツ,1114,163,371,176,404
秋田県,2014,ロシア,463,0,0,0,463
秋田県,2014,カナダ,1213,386,203,401,223
秋田県,2014,米国,3482,1059,653,560,1210
秋田県,2014,オーストラリア,1279,0,450,829,0
秋田県,2015,韓国,2211,1218,436,263,294
秋田県,2015,中国,2859,602,0,0,2257
秋田県,2015,台湾,19172,1456,1934,7268,8514
秋田県,2015,香港,1662,0,0,0,1662
秋田県,2015,ベトナム,0,0,0,0,0
秋田県,2015,タイ,2118,871,0,0,1247
秋田県,2015,シンガポール,1659,1114,0,545,0
秋田県,2015,マレーシア,989,246,302,441,0
秋田県,2015,フィリピン,732,289,0,0,443
秋田県,2015,インドネシア,371,0,371,0,0
秋田県,2015,インド,123,123,0,0,0
秋田県,2015,英国,375,0,375,0,0
秋田県,2015,フランス,442,0,442,0,0
秋田県,2015,ドイツ,1190,849,341,0,0
秋田県,2015,スペイン,0,0,0,0,0
秋田県,2015,イタリア,591,95,353,0,143
秋田県,2015,ロシア,107,0,107,0,0
秋田県,2015,カナダ,356,0,0,356,0
秋田県,2015,米国,6190,1172,1566,2350,1102
秋田県,2015,オーストラリア,3265,591,451,426,1797
秋田県,2016,韓国,3912,695,1516,1353,348
秋田県,2016,中国,6108,1918,2060,1242,888
秋田県,2016,台湾,34372,4665,9619,1010,19078
秋田県,2016,香港,9125,0,3311,0,5814
秋田県,2016,ベトナム,0,0,0,0,0
秋田県,2016,タイ,666,0,0,666,0
秋田県,2016,シンガポール,4551,0,963,577,3011
秋田県,2016,マレーシア,939,361,0,0,578
秋田県,2016,フィリピン,308,0,0,308,0
秋田県,2016,インドネシア,0,0,0,0,0
秋田県,2016,インド,0,0,0,0,0
秋田県,2016,英国,439,439,0,0,0
秋田県,2016,フランス,0,0,0,0,0
秋田県,2016,ドイツ,389,0,0,389,0
秋田県,2016,スペイン,0,0,0,0,0
秋田県,2016,イタリア,306,0,146,0,160
秋田県,2016,ロシア,329,0,0,329,0
秋田県,2016,カナダ,0,0,0,0,0
秋田県,2016,米国,2203,0,947,816,440
秋田県,2016,オーストラリア,1358,700,0,0,658
秋田県,2017,韓国,8380,1720,2954,2746,960
秋田県,2017,中国,5806,2142,1052,1450,1162
秋田県,2017,台湾,40348,1919,5797,2169,30463
秋田県,2017,香港,6511,0,2263,2236,2012
秋田県,2017,ベトナム,0,0,0,0,0
秋田県,2017,タイ,3004,0,0,0,3004
秋田県,2017,シンガポール,0,0,0,0,0
秋田県,2017,マレーシア,638,0,0,0,638
秋田県,2017,フィリピン,0,0,0,0,0
秋田県,2017,インドネシア,1239,472,0,767,0
秋田県,2017,インド,187,0,0,187,0
秋田県,2017,英国,3599,0,516,0,3083
秋田県,2017,フランス,1936,373,0,1075,488
秋田県,2017,ドイツ,796,374,0,422,0
秋田県,2017,スペイン,0,0,0,0,0
秋田県,2017,イタリア,188,0,188,0,0
秋田県,2017,ロシア,478,0,325,153,0
秋田県,2017,カナダ,513,0,513,0,0
秋田県,2017,米国,4764,0,535,852,3377
秋田県,2017,オーストラリア,619,0,619,0,0
秋田県,2018,韓国,6227,3148,0,693,2386
秋田県,2018,中国,13605,4542,3666,1356,4041
秋田県,2018,台湾,38696,4898,7381,8284,18133
秋田県,2018,香港,5065,889,225,1084,2867
秋田県,2018,ベトナム,426,426,0,0,0
秋田県,2018,タイ,3320,388,1540,0,1392
秋田県,2018,シンガポール,1964,0,1124,216,624
秋田県,2018,マレーシア,1118,0,553,0,565
秋田県,2018,フィリピン,328,0,328,0,0
秋田県,2018,インドネシア,895,288,419,0,188
秋田県,2018,インド,428,428,0,0,0
秋田県,2018,英国,850,0,134,242,474
秋田県,2018,フランス,1118,148,275,227,468
秋田県,2018,ドイツ,1552,0,815,386,351
秋田県,2018,スペイン,0,0,0,0,0
秋田県,2018,イタリア,0,0,0,0,0
秋田県,2018,ロシア,2191,706,0,1485,0
秋田県,2018,カナダ,1058,455,154,449,0
秋田県,2018,米国,3799,1211,1054,1074,460
秋田県,2018,オーストラリア,3144,0,158,1924,1062
秋田県,2019,韓国,3707,2035,0,822,850
秋田県,2019,中国,8981,894,2335,2675,3077
秋田県,2019,台湾,56111,7562,13811,12618,22120
秋田県,2019,香港,9073,2428,1847,2027,2771
秋田県,2019,ベトナム,499,0,499,0,0
秋田県,2019,タイ,4934,1755,1039,655,1485
秋田県,2019,シンガポール,1025,0,121,185,719
秋田県,2019,マレーシア,827,0,827,0,0
秋田県,2019,フィリピン,510,0,337,173,0
秋田県,2019,インドネシア,615,267,0,0,348
秋田県,2019,インド,126,0,126,0,0
秋田県,2019,英国,1753,261,659,487,346
秋田県,2019,フランス,1035,257,301,154,323
秋田県,2019,ドイツ,801,0,659,142,0
秋田県,2019,スペイン,320,0,0,0,320
秋田県,2019,イタリア,146,146,0,0,0
秋田県,2019,ロシア,0,0,0,0,0
秋田県,2019,カナダ,3175,501,1261,480,933
秋田県,2019,米国,4908,1312,1096,819,1681
秋田県,2019,オーストラリア,3745,403,1324,1190,828
山形県,2012,韓国,3442,1079,0,1322,1041
山形県,2012,中国,1778,325,312,353,788
山形県,2012,台湾,4276,1832,299,610,1535
山形県,2012,香港,1069,234,534,0,301
山形県,2012,タイ,861,361,272,0,228
山形県,2012,シンガポール,0,0,0,0,0
山形県,2012,マレーシア,468,222,246,0,0
山形県,2012,インド,548,115,0,0,433
山形県,2012,英国,1187,205,407,0,575
山形県,2012,フランス,452,0,0,452,0
山形県,2012,ドイツ,1105,263,0,216,626
山形県,2012,ロシア,279,0,101,0,178
山形県,2012,カナダ,902,0,212,511,179
山形県,2012,米国,3825,0,556,2305,964
山形県,2012,オーストラリア,342,0,0,342,0
山形県,2013,韓国,9198,4518,1660,1868,1152
山形県,2013,中国,4456,534,502,2691,729
山形県,2013,台湾,8730,5321,0,1403,2006
山形県,2013,香港,1650,331,0,859,460
山形県,2013,タイ,1628,660,424,0,544
山形県,2013,シンガポール,395,0,0,0,395
山形県,2013,マレーシア,787,787,0,0,0
山形県,2013,インド,204,0,0,94,110
山形県,2013,英国,1099,384,0,468,247
山形県,2013,フランス,0,0,0,0,0
山形県,2013,ドイツ,1268,943,157,168,0
山形県,2013,ロシア,75,0,0,0,75
山形県,2013,カナダ,1049,231,0,0,818
山形県,2013,米国,1651,0,574,756,321
山形県,2013,オーストラリア,1128,0,0,516,612
山形県,2014,韓国,4623,1838,799,0,1986
山形県,2014,中国,4136,1134,613,1323,1066
山形県,2014,台湾,15493,5839,2271,2719,4664
山形県,2014,香港,2402,2402,0,0,0
山形県,2014,ベトナム,0,0,0,0,0
山形県,2014,タイ,4247,0,0,0,4247
山形県,2014,シンガポール,815,0,510,305,0
山形県,2014,マレーシア,0,0,0,0,0
山形県,2014,フィリピン,0,0,0,0,0
山形県,2014,インドネシア,461,0,0,195,266
山形県,2014,インド,195,195,0,0,0
山形県,2014,英国,1181,0,300,572,309
山形県,2014,フランス,1092,0,360,372,360
山形県,2014,ドイツ,1278,0,371,705,202
山形県,2014,ロシア,216,0,0,216,0
山形県,2014,カナダ,797,193,203,401,0
山形県,2014,米国,2366,1059,1307,0,0
山形県,2014,オーストラリア,0,0,0,0,0
山形県,2015,韓国,4439,731,1745,788,1175
山形県,2015,中国,7998,1205,1631,2153,3009
山形県,2015,台湾,21379,5825,0,3634,11920
山形県,2015,香港,0,0,0,0,0
山形県,2015,ベトナム,0,0,0,0,0
山形県,2015,タイ,871,871,0,0,0
山形県,2015,シンガポール,0,0,0,0,0
山形県,2015,マレーシア,0,0,0,0,0
山形県,2015,フィリピン,443,0,0,0,443
山形県,2015,インドネシア,303,0,0,303,0
山形県,2015,インド,0,0,0,0,0
山形県,2015,英国,0,0,0,0,0
山形県,2015,フランス,1168,284,884,0,0
山形県,2015,ドイツ,667,283,0,0,384
山形県,2015,スペイン,141,0,141,0,0
山形県,2015,イタリア,95,95,0,0,0
山形県,2015,ロシア,223,0,107,0,116
山形県,2015,カナダ,420,0,0,0,420
山形県,2015,米国,3676,879,783,2014,0
山形県,2015,オーストラリア,1025,0,0,426,599
山形県,2016,韓国,6360,3477,505,2030,348
山形県,2016,中国,7884,2877,4119,0,888
山形県,2016,台湾,35097,9330,6413,8081,11273
山形県,2016,香港,0,0,0,0,0
山形県,2016,ベトナム,1947,0,0,949,998
山形県,2016,タイ,1256,0,1256,0,0
山形県,2016,シンガポール,5713,777,1925,0,3011
山形県,2016,マレーシア,380,0,380,0,0
山形県,2016,フィリピン,1179,0,563,616,0
山形県,2016,インドネシア,0,0,0,0,0
山形県,2016,インド,0,0,0,0,0
山形県,2016,英国,916,439,0,0,477
山形県,2016,フランス,0,0,0,0,0
山形県,2016,ドイツ,1876,1078,396,0,402
山形県,2016,スペイン,0,0,0,0,0
山形県,2016,イタリア,670,313,0,197,160
山形県,2016,ロシア,652,101,311,110,130
山形県,2016,カナダ,0,0,0,0,0
山形県,2016,米国,4242,1059,1895,408,880
山形県,2016,オーストラリア,658,0,0,0,658
山形県,2017,韓国,8052,1720,1688,3204,1440
山形県,2017,中国,13986,3214,5261,4349,1162
山形県,2017,台湾,35181,9597,8115,3253,14216
山形県,2017,香港,7694,5431,2263,0,0
山形県,2017,ベトナム,2768,0,0,2768,0
山形県,2017,タイ,1502,0,0,0,1502
山形県,2017,シンガポール,790,790,0,0,0
山形県,2017,マレーシア,0,0,0,0,0
山形県,2017,フィリピン,1089,0,0,1089,0
山形県,2017,インドネシア,767,0,0,767,0
山形県,2017,インド,716,160,0,187,369
山形県,2017,英国,448,448,0,0,0
山形県,2017,フランス,1074,0,537,537,0
山形県,2017,ドイツ,2803,1121,844,422,416
山形県,2017,スペイン,598,309,289,0,0
山形県,2017,イタリア,409,221,188,0,0
山形県,2017,ロシア,162,0,162,0,0
山形県,2017,カナダ,3012,445,2567,0,0
山形県,2017,米国,6620,0,2674,2981,965
山形県,2017,オーストラリア,2465,731,0,1007,727
山形県,2018,韓国,6589,2161,1919,1408,1101
山形県,2018,中国,9157,3141,3214,938,1864
山形県,2018,台湾,41405,20861,3666,3595,13283
山形県,2018,香港,7195,3459,958,881,1897
山形県,2018,ベトナム,928,0,928,0,0
山形県,2018,タイ,1686,1440,140,0,106
山形県,2018,シンガポール,1765,146,133,238,1248
山形県,2018,マレーシア,2398,624,551,0,1223
山形県,2018,フィリピン,881,0,458,0,423
山形県,2018,インドネシア,1765,360,284,591,530
山形県,2018,インド,0,0,0,0,0
山形県,2018,英国,2021,157,588,0,1276
山形県,2018,フランス,2068,443,687,117,821
山形県,2018,ドイツ,1933,464,663,0,806
山形県,2018,スペイン,0,0,0,0,0
山形県,2018,イタリア,438,0,438,0,0
山形県,2018,ロシア,757,0,483,274,0
山形県,2018,カナダ,2667,620,154,1200,693
山形県,2018,米国,3886,1281,1346,708,551
山形県,2018,オーストラリア,2835,961,472,1093,309
山形県,2019,韓国,6560,3966,841,720,1033
山形県,2019,中国,8853,2540,2271,1269,2773
山形県,2019,台湾,59336,24364,10698,6948,17326
山形県,2019,香港,12498,5182,3170,1511,2635
山形県,2019,ベトナム,0,0,0,0,0
山形県,2019,タイ,5793,3142,404,0,2247
山形県,2019,シンガポール,2716,889,121,108,1598
山形県,2019,マレーシア,1084,144,428,265,247
山形県,2019,フィリピン,3143,2151,682,310,0
山形県,2019,インドネシア,717,267,450,0,0
山形県,2019,インド,0,0,0,0,0
山形県,2019,英国,2496,621,950,333,592
山形県,2019,フランス,1856,134,1093,397,232
山形県,2019,ドイツ,1716,163,635,918,0
山形県,2019,スペイン,0,0,0,0,0
山形県,2019,イタリア,153,153,0,0,0
山形県,2019,ロシア,955,955,0,0,0
山形県,2019,カナダ,2514,0,367,1228,919
山形県,2019,米国,5716,2458,306,2351,601
山形県,2019,オーストラリア,3677,2201,574,626,276
福島県,2012,韓国,8400,2877,2433,661,2429
福島県,2012,中国,7692,325,1558,4234,1575
福島県,2012,台湾,7617,687,2689,915,3326
福島県,2012,香港,301,0,0,0,301
福島県,2012,タイ,2795,0,1634,250,911
福島県,2012,シンガポール,1916,714,0,921,281
福島県,2012,マレーシア,958,444,246,0,268
福島県,2012,インド,257,0,139,118,0
福島県,2012,英国,1023,205,611,207,0
福島県,2012,フランス,812,0,360,452,0
福島県,2012,ドイツ,934,263,142,216,313
福島県,2012,ロシア,721,73,203,0,445
福島県,2012,カナダ,906,438,212,256,0
福島県,2012,米国,2602,469,834,576,723
福島県,2012,オーストラリア,583,0,583,0,0
福島県,2013,韓国,8056,2259,2489,1868,1440
福島県,2013,中国,9349,4008,2258,897,2186
福島県,2013,台湾,4398,1330,461,1403,1204
福島県,2013,香港,460,0,0,0,460
福島県,2013,タイ,1393,0,849,0,544
福島県,2013,シンガポール,0,0,0,0,0
福島県,2013,マレーシア,1393,0,0,0,1393
福島県,2013,インド,200,106,0,94,0
福島県,2013,英国,1676,192,534,703,247
福島県,2013,フランス,928,378,0,550,0
福島県,2013,ドイツ,1698,566,629,503,0
福島県,2013,ロシア,262,107,155,0,0
福島県,2013,カナダ,1011,0,465,0,546
福島県,2013,米国,4594,1547,574,1511,962
福島県,2013,オーストラリア,3419,743,373,774,1529
福島県,2014,韓国,6693,1378,1997,2325,993
福島県,2014,中国,10846,2553,2451,2645,3197
福島県,2014,台湾,3362,1168,1514,680,0
福島県,2014,香港,2400,0,0,0,2400
福島県,2014,ベトナム,1521,428,0,1093,0
福島県,2014,タイ,5643,1396,0,0,4247
福島県,2014,シンガポール,838,0,0,0,838
福島県,2014,マレーシア,767,0,331,436,0
福島県,2014,フィリピン,781,0,781,0,0
福島県,2014,インドネシア,1197,0,541,390,266
福島県,2014,インド,774,195,0,0,579
福島県,2014,英国,895,0,300,286,309
福島県,2014,フランス,720,0,360,0,360
福島県,2014,ドイツ,1936,650,0,882,404
福島県,2014,ロシア,0,0,0,0,0
福島県,2014,カナダ,1861,0,1014,401,446
福島県,2014,米国,10217,4765,1307,1120,3025
福島県,2014,オーストラリア,450,0,450,0,0
福島県,2015,韓国,5955,487,1309,2102,2057
福島県,2015,中国,16058,2409,4078,4305,5266
福島県,2015,台湾,12017,1456,967,3634,5960
福島県,2015,香港,5442,2329,1451,0,1662
福島県,2015,ベトナム,0,0,0,0,0
福島県,2015,タイ,3495,1743,1200,552,0
福島県,2015,シンガポール,1102,557,0,545,0
福島県,2015,マレーシア,466,246,0,220,0
福島県,2015,フィリピン,3029,577,1313,253,886
福島県,2015,インドネシア,933,933,0,0,0
福島県,2015,インド,0,0,0,0,0
福島県,2015,英国,2336,337,1125,874,0
福島県,2015,フランス,1841,568,442,0,831
福島県,2015,ドイツ,2480,1415,681,0,384
福島県,2015,スペイン,0,0,0,0,0
福島県,2015,イタリア,261,0,118,0,143
福島県,2015,ロシア,645,199,214,0,232
福島県,2015,カナダ,356,0,0,356,0
福島県,2015,米国,5612,586,1175,2014,1837
福島県,2015,オーストラリア,4419,591,1352,1278,1198
福島県,2016,韓国,5265,695,1516,2706,348
福島県,2016,中国,21653,3836,3089,11174,3554
福島県,2016,台湾,16284,1866,7481,0,6937
福島県,2016,香港,5249,0,3311,0,1938
福島県,2016,ベトナム,4842,0,0,2847,1995
福島県,2016,タイ,3845,0,2512,1333,0
福島県,2016,シンガポール,1740,777,963,0,0
福島県,2016,マレーシア,1299,721,0,0,578
福島県,2016,フィリピン,3457,827,563,924,1143
福島県,2016,インドネシア,0,0,0,0,0
福島県,2016,インド,1304,148,641,164,351
福島県,2016,英国,1334,439,458,437,0
福島県,2016,フランス,0,0,0,0,0
福島県,2016,ドイツ,2199,1797,0,0,402
福島県,2016,スペイン,0,0,0,0,0
福島県,2016,イタリア,607,104,146,197,160
福島県,2016,ロシア,681,0,311,110,260
福島県,2016,カナダ,827,0,403,424,0
福島県,2016,米国,2964,353,947,1224,440
福島県,2016,オーストラリア,1649,700,0,949,0
福島県,2017,韓国,7121,860,2532,2289,1440
福島県,2017,中国,12846,2142,3157,2899,4648
福島県,2017,台湾,26220,2879,6956,2169,14216
福島県,2017,香港,2263,0,2263,0,0
